destination_id,destination_city,country,region,avg_annual_temp_c,seasonal_range_c,dry_season_months,cost_per_day_avg_usd,meal_budget_usd,hotel_night_avg_usd,flight_cost_usd,museum_count,monument_count,festival_score,beach_score,scenic_score,wellness_score,culture_score,hiking_score,nightlife_score,family_score,luxury_score,safety_score,tourist_density_score,adventure_sports_score,near_mountains,near_beach,best_season,visa_requirement,english_friendly_score,public_transport_score,latitude,longitude,source_label_hint,travel_style
DST-0077,Brisbane,Australia,Oceania,21,10,September-November,85,10,80,1300,15,10,7,6,8,7,6,5,7,7,5,8,8,8,7,0,1,September-November,evisa,9,8,-27.4698,153.0251,"River city, koalas, bridges, gold coast",Relaxation
DST-0078,Perth,Australia,Oceania,19,12,September-November,85,10,80,1300,15,10,7,7,8,7,6,5,7,6,5,8,8,8,7,0,1,September-November,evisa,9,8,-31.9505,115.8605,"Swan River, beaches, kings park, sunsets",Relaxation
DST-0079,Auckland,New Zealand,Oceania,15,10,December-February,85,10,80,1400,15,10,7,7,9,7,6,7,7,6,5,8,8,8,8,0,1,December-February,evisa,9,8,-36.8485,174.7633,"Harbour, volcanoes, islands, sailing",Adventure
DST-0080,Wellington,New Zealand,Oceania,12,10,December-February,80,9,75,1400,15,10,8,5,9,7,7,6,8,6,5,8,8,8,8,0,1,December-February,evisa,9,8,-41.2866,174.7756,"Film industry, museums, cafes, harbour",Culture
DST-0081,Christchurch,New Zealand,Oceania,11,10,December-February,75,8,70,1400,10,10,7,5,9,7,6,7,7,6,5,8,8,8,8,0,1,December-February,evisa,9,7,-43.5321,172.6362,"Recovery, gardens, Antarctic centre, nature",Adventure
DST-0082,Honolulu,USA,North America,24,5,April-October,120,12,150,600,15,10,8,9,9,8,6,6,8,7,7,8,8,9,8,0,1,April-October,visa_free,9,7,21.3069,-157.8583,"Waikiki, Pearl Harbor, surfing, luaus",Relaxation
DST-0083,Los Angeles,USA,North America,18,10,May-September,130,12,160,300,30,15,8,7,7,7,7,5,9,7,7,7,7,8,8,1,1,May-September,visa_free,9,6,34.0522,-118.2437,"Hollywood, beaches, Disneyland, studios",Family
DST-0084,San Francisco,USA,North America,14,10,May-October,140,15,180,300,30,15,8,6,9,7,7,6,8,7,7,7,7,9,8,0,1,May-October,visa_free,9,8,37.7749,-122.4194,"Golden Gate, Alcatraz, tech, hills, cable cars",Culture
DST-0085,Las Vegas,USA,North America,20,25,March-May,100,10,80,250,10,10,9,3,7,8,5,4,10,7,7,7,7,8,8,1,0,March-May,visa_free,9,7,36.1699,-115.1398,"Casinos, shows, nightlife, desert, weddings",Adventure
DST-0086,Chicago,USA,North America,10,30,May-September,120,12,130,250,40,25,8,4,7,6,8,4,9,7,7,7,6,8,7,0,0,May-September,visa_free,9,9,41.8781,-87.6298,"Architecture, deep dish, museums, blues",Culture
DST-0087,Boston,USA,North America,10,25,May-September,110,12,120,250,35,20,8,5,7,6,8,4,8,7,7,7,7,8,7,0,1,May-September,visa_free,9,9,42.3601,-71.0589,"History, universities, seafood, red sox",Culture
DST-0088,Washington DC,USA,North America,13,25,April-October,120,12,130,250,50,30,9,3,7,6,9,3,8,7,7,7,7,9,8,0,0,April-October,visa_free,9,9,38.9072,-77.0369,"Monuments, museums, cherry blossoms, politics",Culture
DST-0089,Philadelphia,USA,North America,12,25,April-October,100,10,110,250,30,20,8,4,7,6,8,4,8,7,7,7,7,8,7,0,0,April-October,visa_free,9,9,39.9526,-75.1652,"Liberty Bell, cheesesteaks, art museum, rocks",Culture
DST-0090,Seattle,USA,North America,11,15,July-September,110,12,120,250,20,15,7,6,9,8,7,6,8,7,7,7,8,9,8,1,1,July-September,visa_free,9,8,47.6062,-122.3321,"Coffee, tech, mountains, seafood, grunge",Adventure
DST-0091,Portland,USA,North America,12,15,July-September,100,10,100,250,15,10,7,6,8,8,6,6,8,7,7,7,8,8,8,1,0,July-September,visa_free,9,8,45.5051,-122.6750,"Food carts, breweries, forests, weird",Adventure
DST-0092,Denver,USA,North America,10,25,June-August,100,10,100,250,15,10,7,3,9,7,6,8,7,7,7,7,8,9,9,1,0,June-August,visa_free,9,7,39.7392,-104.9903,"Mountains, beer, parks, legal weed",Adventure
DST-0093,Salt Lake City,USA,North America,11,25,June-August,85,9,85,300,10,10,7,3,9,7,6,8,7,7,7,7,8,9,9,1,0,June-August,visa_free,9,7,40.7608,-111.8910,"Mountains, skiing, temples, outdoors",Adventure
DST-0094,Phoenix,USA,North America,23,20,November-March,90,9,90,250,10,10,7,3,8,8,6,7,7,7,7,7,7,8,8,1,0,November-March,visa_free,9,6,33.4484,-112.0740,"Desert, resorts, golf, hiking, heat",Relaxation
DST-0095,Miami,USA,North America,24,10,November-April,130,12,150,250,15,10,8,8,7,8,6,4,9,7,7,7,7,9,8,0,1,November-April,visa_free,8,7,25.7617,-80.1918,"Beaches, nightlife, art deco, cuban food",Relaxation
DST-0096,Orlando,USA,North America,22,10,November-April,120,10,100,250,10,10,8,5,6,7,5,4,8,9,7,7,8,9,9,0,0,November-April,visa_free,9,6,28.5383,-81.3792,"Theme parks, Disney, Universal, families",Family
DST-0097,Atlanta,USA,North America,16,20,April-October,100,10,100,300,20,15,7,3,6,6,7,4,8,7,7,7,7,8,7,0,0,April-October,visa_free,9,8,33.7490,-84.3880,"Coca-Cola, civil rights, aquarium, peaches",Culture
DST-0098,Nashville,USA,North America,15,20,April-October,100,10,100,300,15,10,9,3,6,6,7,4,9,7,7,7,7,8,7,0,0,April-October,visa_free,9,7,36.1627,-86.7816,"Country music, hot chicken, honky tonks",Culture
DST-0099,Austin,USA,North America,20,15,March-May,100,10,100,300,15,10,8,4,7,7,7,5,9,7,7,7,8,8,8,0,0,March-May,visa_free,9,7,30.2672,-97.7431,"Live music, BBQ, tech, weird, lakes",Adventure
DST-0100,Dallas,USA,North America,18,20,April-October,95,9,95,300,15,10,7,3,6,6,7,4,8,7,7,7,7,8,7,0,0,April-October,visa_free,9,8,32.7767,-96.7970,"Cowboys, JFK, arts, shopping, food",Culture
DST-0101,Houston,USA,North America,20,15,April-October,95,9,95,300,20,15,7,3,6,6,7,4,8,7,7,7,7,8,7,0,0,April-October,visa_free,9,8,29.7604,-95.3698,"Space center, museums, food, energy",Culture
DST-0102,Toronto,Canada,North America,8,25,May-September,90,10,100,300,30,20,8,4,7,7,8,4,8,7,7,8,8,8,8,0,0,May-September,evisa,9,9,43.6532,-79.3832,"CN Tower, multicultural, museums, islands",Culture
DST-0103,Montreal,Canada,North America,6,30,May-September,85,9,90,350,30,20,9,4,7,7,8,4,8,7,7,8,8,8,8,0,0,May-September,evisa,7,8,45.5017,-73.5673,"French, festivals, bagels, poutine, old port",Culture
DST-0104,Quebec City,Canada,North America,4,30,May-September,80,8,85,350,20,15,8,4,8,7,8,4,7,7,7,8,8,8,8,0,0,May-September,evisa,6,7,46.8139,-71.2080,"Old town, Chateau Frontenac, french food",Culture
DST-0105,Mexico City,Mexico,North America,16,10,November-April,50,5,45,400,50,30,9,3,8,7,9,4,8,6,6,6,6,8,7,0,0,November-April,visa_free,6,8,19.4326,-99.1332,"Museums, food, pyramids, markets, murals",Culture
DST-0106,Guadalajara,Mexico,North America,20,10,November-April,45,4,40,450,20,15,8,3,7,7,7,4,8,6,5,6,6,7,7,0,0,November-April,visa_free,6,7,20.6597,-103.3496,"Mariachi, tequila, markets, architecture",Culture
DST-0107,Cancun,Mexico,North America,26,8,December-April,80,8,70,400,5,5,8,9,7,9,5,4,8,6,6,7,7,9,8,0,1,December-April,visa_free,7,6,21.1619,-86.8515,"Beaches, nightlife, Mayan ruins, diving",Relaxation
DST-0108,Rio de Janeiro,Brazil,South America,24,8,December-March,70,7,60,900,15,15,9,8,9,7,7,6,9,6,6,6,6,8,8,1,1,December-March,visa_required,6,6,-22.9068,-43.1729,"Christ the Redeemer, Copacabana, carnival",Adventure
DST-0109,Sao Paulo,Brazil,South America,20,8,April-September,65,6,55,1000,30,20,8,3,6,6,8,4,9,6,6,6,6,8,7,0,0,April-September,visa_required,6,8,-23.5505,-46.6333,"Business, food, culture, nightlife, museums",Culture
DST-0110,Buenos Aires,Argentina,South America,17,15,March-December,55,6,50,1100,40,25,9,3,7,7,8,4,9,6,6,6,6,8,7,0,0,March-December,visa_required,7,8,-34.6037,-58.3816,"Tango, steak, bookstores, architecture, cafes",Culture
DST-0111,Santiago,Chile,South America,14,15,December-March,55,6,50,1000,25,15,8,3,9,7,7,7,8,6,6,7,7,8,8,1,0,December-March,visa_required,6,7,-33.4489,-70.6693,"Andes, wine, museums, seafood, parks",Adventure
DST-0112,Lima,Peru,South America,19,8,December-April,45,5,40,1000,30,20,8,5,7,7,8,5,8,6,5,6,6,8,7,0,1,December-April,visa_required,6,7,-12.0464,-77.0428,"Food, ceviche, colonial, museums, coast",Culture
DST-0113,Cusco,Peru,South America,12,8,April-October,40,4,35,1100,20,25,9,3,9,7,9,8,7,6,5,6,6,8,9,1,0,April-October,visa_required,5,6,-13.5319,-71.9675,"Inca ruins, Machu Picchu, markets, textiles",Adventure
DST-0114,Medellin,Colombia,South America,22,5,December-March,40,4,35,900,15,10,8,3,8,7,7,6,8,6,5,6,6,8,7,1,0,December-March,visa_required,6,7,6.2442,-75.5812,"Feria de las Flores, innovation, nightlife",Adventure
DST-0115,Cartagena,Colombia,South America,28,5,December-March,50,5,45,950,10,15,8,7,8,7,7,4,8,6,5,6,6,8,7,0,1,December-March,visa_required,6,6,10.3910,-75.4794,"Walled city, beaches, caribbean, romance",Relaxation
DST-0116,Bogota,Colombia,South America,14,5,December-March,45,4,40,1000,30,20,8,3,7,6,8,5,8,6,5,6,6,7,7,0,0,December-March,visa_required,6,8,4.7110,-74.0721,"Gold museum, graffiti, cycling, markets",Culture
DST-0117,Quito,Ecuador,South America,15,5,June-September,40,4,35,1100,20,15,8,3,9,6,7,7,7,6,5,6,6,8,8,1,0,June-September,visa_required,5,6,-0.1807,-78.4678,"Old town, volcanoes, equator, markets",Adventure
DST-0118,Guayaquil,Ecuador,South America,25,5,June-September,35,3,30,1100,10,10,7,3,7,6,6,5,7,6,5,6,5,7,7,0,0,June-September,visa_required,5,6,-2.1894,-79.8871,"Malecón, parks, waterfront, seafood,Budget",Budget
DST-0119,La Paz,Bolivia,South America,8,8,May-October,30,3,25,1200,15,15,8,3,9,6,7,7,7,6,4,5,5,7,9,1,0,May-October,visa_required,4,5,-16.5000,-68.1500,"Markets, cable car, altiplano, culture,Budget",Budget
DST-0120,Sucre,Bolivia,South America,16,8,May-October,30,3,25,1200,15,15,8,3,8,6,7,6,7,6,4,5,5,7,8,0,0,May-October,visa_required,4,5,-19.0333,-65.2627,"White city, dinosaur tracks, colonial,Culture",Culture
DST-0121,Asuncion,Paraguay,South America,23,8,May-September,35,3,30,1300,10,10,7,3,7,6,6,5,7,6,4,5,5,7,7,0,0,May-September,visa_required,5,5,-25.2637,-57.5759,"Market, lomito, river,Budget",Budget
DST-0122,Santiago,Chile,South America,14,15,December-March,55,6,50,1000,25,15,8,3,9,7,7,7,8,6,6,7,7,8,8,1,0,December-March,visa_required,6,7,-33.4489,-70.6693,"Andes, wine, museums, seafood, parks",Adventure
DST-0123,Montevideo,Uruguay,South America,17,10,December-March,50,5,45,1100,15,10,7,5,7,7,6,4,7,6,5,7,7,8,7,0,1,December-March,visa_required,6,7,-34.9011,-56.1645,"Rambla, parrilla, old city, beaches",Relaxation
DST-0124,Paramaribo,Suriname,South America,27,5,August-November,40,4,35,1400,10,10,7,5,8,6,6,6,6,6,4,6,5,7,7,0,0,August-November,visa_required,5,5,5.8520,-55.2038,"Fort Zeelandia, markets, mosques,Budget",Budget
DST-0125,Cayenne,French Guiana,South America,27,5,August-November,50,5,45,1500,5,5,7,5,8,6,6,6,6,6,4,6,5,7,7,0,1,August-November,visa_required,5,5,4.9224,-52.3345,"Devil's Island, space centre, markets",Relaxation
DST-0126,Nairobi,Kenya,Africa,19,8,July-October,50,5,45,1200,15,10,7,3,8,6,7,6,7,6,5,6,6,7,8,0,0,July-October,evisa,7,6,-1.2864,36.8172,"Safari, national park, markets, culture",Adventure
DST-0127,Cape Town,South Africa,Africa,16,10,November-March,65,7,55,1100,15,10,7,7,9,6,6,7,7,6,5,6,6,8,8,1,1,November-March,evisa,8,6,-33.9249,18.4241,"Table Mountain, beaches, wine, penguins",Adventure
DST-0128,Johannesburg,South Africa,Africa,16,10,August-October,45,5,40,1100,20,15,7,3,7,6,7,5,7,6,5,6,6,7,7,0,0,August-October,evisa,8,7,-26.2041,28.0473,"Apartheid museum, Soweto, gold reef city",Culture
DST-0129,Durban,South Africa,Africa,20,10,June-August,45,5,40,1200,10,10,7,8,8,6,6,5,7,6,5,6,6,7,7,0,1,June-August,evisa,8,6,-29.8587,31.0218,"Golden Mile, uShaka, indian food",Relaxation
DST-0130,Casablanca,Morocco,Africa,18,15,April-October,50,5,45,900,10,10,7,5,7,6,7,4,7,6,5,6,6,7,7,0,1,April-October,visa_free,6,7,33.5731,-7.5898,"Hassan II Mosque, corniche, markets",Culture
DST-0131,Fes,Morocco,Africa,18,20,April-October,40,4,35,950,15,15,8,3,7,7,8,3,7,5,5,6,6,7,7,0,0,April-October,visa_free,5,6,34.0333,-5.0000,"Medina, tanneries, University of Al Quaraouiyine",Culture
DST-0132,Tangier,Morocco,Africa,18,15,April-October,45,4,40,950,10,10,7,5,8,6,7,4,7,5,5,6,6,7,7,0,1,April-October,visa_free,6,6,35.7595,-5.8340,"Medina, Hercules Caves, cafes",Culture
DST-0133,Dakar,Senegal,Africa,24,8,November-June,40,4,35,1300,10,10,7,5,7,6,6,4,7,6,4,6,5,7,7,0,1,November-June,visa_required,6,5,14.7167,-17.4677,"IFAN Museum, markets, music,Budget",Budget
DST-0134,Accra,Ghana,Africa,26,8,November-March,45,5,40,1200,10,10,7,5,7,6,6,4,7,6,4,6,5,7,7,0,1,November-March,visa_required,7,6,5.6037,-0.1870,"Kwame Nkrumah Mausoleum, markets, beaches",Culture
DST-0135,Lagos,Nigeria,Africa,27,5,November-March,50,5,45,1100,10,10,7,5,7,6,6,4,8,6,4,6,5,7,7,0,1,November-March,visa_required,7,6,6.5244,3.3792,"Makoko, nightlife, markets, beaches",Adventure
DST-0136,Addis Ababa,Ethiopia,Africa,16,5,October-June,35,3,30,1300,15,10,7,3,8,6,7,5,7,6,4,6,5,7,8,0,0,October-June,evisa,5,5,9.0320,38.7469,"Ethnological Museum, markets, coffee,Budget",Budget
DST-0137,Nairobi,Kenya,Africa,19,8,July-October,50,5,45,1200,15,10,7,3,8,6,7,6,7,6,5,6,6,7,8,0,0,July-October,evisa,7,6,-1.2864,36.8172,"Safari, national park, markets, culture",Adventure
DST-0138,Kigali,Rwanda,Africa,19,5,June-September,45,5,40,1400,10,10,7,3,8,7,6,7,7,6,5,7,6,7,8,1,0,June-September,evisa,6,5,-1.9441,30.0619,"Genocide Memorial, gorillas, clean city",Adventure
DST-0139,Entebbe,Uganda,Africa,21,5,June-August,60,6,55,1500,5,5,7,5,9,7,6,7,6,6,5,6,5,7,8,0,1,June-August,visa_required,6,5,0.0512,32.4637,"Lake Victoria, beaches, wildlife",Relaxation
DST-0139,Entebbe,Uganda,Africa,21,NULL,June-August,60,6,55,1500,5,5,7,5,9,7,6,7,6,6,5,6,5,7,8,0,1,June-August,visa_required,6,5,0.0512,32.4637,"Lake Victoria, beaches, wildlife",Relaxation
DST-0140,Dar es Salaam,Tanzania,Africa,26,8,June-October,45,4,40,1300,10,10,7,5,8,6,6,6,7,6,5,6,5,7,8,0,1,June-October,visa_required,6,5,-6.7924,39.2083,"Ferries, markets, beaches, culture",Relaxation
DST-0141,Stone Town,Zanzibar,Tanzania,26,8,June-October,55,5,50,1400,5,5,8,7,8,7,6,4,6,5,5,6,5,7,8,0,1,June-October,visa_required,5,5,-6.1659,39.2026,"Forni, spices, doors, beaches",Relaxation
DST-0142,Antananarivo,Madagascar,Africa,18,5,April-October,35,3,25,1600,10,10,7,3,9,6,7,6,6,6,4,5,5,7,8,0,0,April-October,evisa,4,4,-18.8792,47.5079,"Lemurs, Avenue of Baobabs, markets",Adventure
DST-0143,Port Louis,Mauritius,Africa,24,5,May-December,70,7,65,1300,5,5,8,8,8,8,6,5,7,6,6,7,7,8,7,0,1,May-December,visa_free,7,6,-20.1609,57.5012,"Beaches, markets, tea plantations",Relaxation
DST-0144,Victoria,Seychelles,Africa,26,5,May-October,120,12,150,1500,5,5,8,9,9,9,5,5,5,5,7,8,8,8,6,0,1,May-October,visa_free,8,5,-4.6191,55.4515,"Beaches, nature, resorts, luxury",Luxury
DST-0145,Male,Maldives,Asia,28,5,January-April,200,15,300,1500,2,0,6,9,9,10,4,2,5,6,8,9,8,8,5,0,1,November-April,visa_free,7,4,4.1755,73.5093,"Overwater bungalows, diving, luxury",Luxury
DST-0146,Brasilia,Brazil,South America,21,5,May-September,55,6,50,1000,20,15,7,3,7,6,7,4,7,6,6,7,6,7,7,0,0,May-September,visa_required,6,6,-15.8267,-47.9218,"Modernist architecture, cathedral, park",Culture
DST-0147,Salvador,Brazil,South America,26,5,August-October,45,5,40,1000,15,15,9,7,8,7,8,4,8,6,5,6,6,7,7,0,1,August-October,visa_required,5,5,-12.9777,-38.5016,"Pelourinho, capoeira, beaches, music",Culture
DST-0148,Fortaleza,Brazil,South America,27,5,August-December,40,4,35,1100,10,10,7,8,7,7,6,4,7,6,5,6,6,7,7,0,1,August-December,visa_required,5,5,-3.7319,-38.5267,"Beaches, dunes, crab, forró",Relaxation
DST-0149,Recife,Brazil,South America,27,5,August-November,40,4,35,1100,15,10,8,7,8,7,7,4,7,6,5,6,6,7,7,0,1,August-November,visa_required,5,5,-8.0578,-34.8829,"Olinda, beaches, frevo, bridges",Culture
DST-0150,Manaus,Brazil,South America,27,5,June-November,55,5,50,1200,10,10,7,3,9,6,6,6,6,6,5,6,5,7,8,0,0,June-November,visa_required,5,5,-3.1190,-60.0217,"Amazon, Teatro Amazonas, meeting of waters",Adventure
DST-0151,Belém,Brazil,South America,27,5,June-November,45,4,40,1300,10,10,8,3,8,6,7,5,6,6,5,6,5,7,8,0,0,June-November,visa_required,5,5,-1.4558,-48.4902,"Mercado Ver-o-Peso, Mangal das Garças",Culture
DST-0152,Curitiba,Brazil,South America,16,5,March-November,45,4,40,1200,20,15,8,3,7,7,7,4,7,6,6,7,6,7,8,0,0,March-November,visa_required,6,6,-25.4284,-49.2733,"Parks, architecture, museums, sustainability",Culture
DST-0153,Florianópolis,Brazil,South America,20,5,March-November,45,4,40,1200,10,10,7,8,8,7,6,5,7,6,5,7,6,7,7,0,1,March-November,visa_required,6,6,-27.5969,-48.5495,"Beaches, islands, hiking, lagoons",Relaxation
DST-0154,Porto Alegre,Brazil,South America,19,10,March-November,45,4,40,1200,15,10,7,3,7,6,7,4,7,6,5,7,6,7,7,0,0,March-November,visa_required,6,6,-30.0346,-51.2177,"Gaucho culture, Mercado Público, parks",Culture
DST-0155,Montevideo,Uruguay,South America,17,10,December-March,50,5,45,1100,15,10,7,5,7,7,6,4,7,6,5,7,7,8,7,0,1,December-March,visa_required,6,7,-34.9011,-56.1645,"Rambla, parrilla, old city, beaches",Relaxation
